0	0.9999975792643235
1	0.9999903171628196
2	0.9999782140120607
3	0.9999612703396101
4	0.9999394868839836
5	0.999912864594545
6	0.9998814046313813
7	0.9998451083651919
8	0.999803977377088
9	0.9997580134584313
10	0.9997072186105922
11	0.999651595044734
12	0.9995911451815135
13	0.9995258716508277
14	0.9994557772914642
15	0.9993808651507705
16	0.999301138484286
17	0.9992166007553499
18	0.999127255634689
19	0.999033106999963
20	0.9989341589353098
21	0.9988304157308573
22	0.9987218818821858
23	0.9986085620898267
24	0.9984904612586489
25	0.99836758449732
26	0.9982399371176722
27	0.9981075246340589
28	0.9979703527627208
29	0.9978284274210676
30	0.9976817547270054
31	0.9975303409982129
32	0.9973741927513551
33	0.9972133167013271
34	0.9970477197604684
35	0.9968774090377406
36	0.9967023918378565
37	0.9965226756604735
38	0.996338268199249
39	0.9961491773409771
40	0.9959554111646346
41	0.9957569779404528
42	0.9955538861289317
43	0.9953461443798597
44	0.9951337615312786
45	0.9949167466085054
46	0.9946951088230118
47	0.9944688575714141
48	0.9942380024343415
49	0.9940025531753417
50	0.9937625197397576
51	0.9935179122535688
52	0.9932687410222183
53	0.9930150165294549
54	0.9927567494361039
55	0.9924939505788577
56	0.99222663096903
57	0.9919548017913112
58	0.9916784744024902
59	0.991397660330167
60	0.991112371271436
61	0.9908226190915869
62	0.9905284158227439
63	0.990229773662531
64	0.9899267049726914
65	0.9896192222777069
66	0.9893073382634063
67	0.9889910657755494
68	0.9886704178183952
69	0.9883454075532668
70	0.9880160482970939
71	0.9876823535209562
72	0.9873443368485978
73	0.9870020120549281
74	0.9866553930645222
75	0.9863044939501118
76	0.9859493289310496
77	0.9855899123717601
78	0.9852262587802204
79	0.9848583828063555
80	0.9844862992405151
81	0.9841100230118466
82	0.9837295691867373
83	0.9833449529671947
84	0.9829561896892427
85	0.9825632948213063
86	0.9821662839625904
87	0.9817651728414183
88	0.9813599773136121
89	0.9809507133608442
90	0.980537397088967
91	0.9801200447263483
92	0.9796986726222063
93	0.9792732972449332
94	0.97884393518041
95	0.9784106031303104
96	0.977973317910415
97	0.9775320964489106
98	0.9770869557846803
99	0.9766379130656041
100	0.9761849855468343
101	0.975728190589091
102	0.9752675456569438
103	0.9748030683170648
104	0.9743347762365363
105	0.9738626871810944
106	0.9733868190134213
107	0.9729071896913941
108	0.9724238172663623
109	0.9719367198814038
110	0.9714459157696012
111	0.9709514232522864
112	0.9704532607373098
113	0.9699514467173237
114	0.9694459997679926
115	0.9689369385463222
116	0.9684242817888679
117	0.9679080483100249
118	0.967388257000288
119	0.9668649268245126
120	0.966338076820204
121	0.9658077260957557
122	0.9652738938287444
123	0.9647365992642054
124	0.9641958617128992
125	0.9636517005496068
126	0.9631041352113995
127	0.9625531851959369
128	0.9619988700597533
129	0.961441209416565
130	0.9608802229355596
131	0.9603159303396992
132	0.9597483514040466
133	0.9591775059540562
134	0.9586034138639151
135	0.9580260950548645
136	0.9574455694935221
137	0.9568618571902224
138	0.9562749781973687
139	0.9556849526077795
140	0.9550918005530369
141	0.9544955422018634
142	0.9538961977584779
143	0.9532937874609899
144	0.9526883315797642
145	0.9520798504158362
146	0.9514683642992885
147	0.9508538935876881
148	0.9502364586644786
149	0.949616079937413
150	0.9489927778369832
151	0.9483665728148779
152	0.9477374853424181
153	0.9471055359090226
154	0.9464707450206739
155	0.945833133198403
