0	-0.002130249782292292
1	-0.004260478247903086
2	-0.006390664081389752
3	-0.008520785969787092
4	-0.010650822603845804
5	-0.012780752679270181
6	-0.014910554897954984
7	-0.017040207969221996
8	-0.019169690611054575
9	-0.02129898155133197
10	-0.023428059529061192
11	-0.025556903295608325
12	-0.02768549161592683
13	-0.029813803269785385
14	-0.031941817052992025
15	-0.03406951177861692
16	-0.0361968662782124
17	-0.038323859403030305
18	-0.040450470025236794
19	-0.04257667703912316
20	-0.044702459362314796
21	-0.04682779593697615
22	-0.04895266573101103
23	-0.05107704773926241
24	-0.05320092098470335
25	-0.055324264519629636
26	-0.057447057426843987
27	-0.059569278820836784
28	-0.061690907848964326
29	-0.0638119236926183
30	-0.06593230556839513
31	-0.06805203272925821
32	-0.0701710844656928
33	-0.07228944010685817
34	-0.07440707902173492
35	-0.07652398062026501
36	-0.07864012435448388
37	-0.0807554897196537
38	-0.08287005625538098
39	-0.0849838035467364
40	-0.08709671122536232
41	-0.08920875897057812
42	-0.09131992651047517
43	-0.09343019362300758
44	-0.09553954013707275
45	-0.09764794593359209
46	-0.09975539094657276
47	-0.1018618551641747
48	-0.10396731862975993
49	-0.10607176144294006
50	-0.10817516376061499
51	-0.11027750579800202
52	-0.11237876782965678
53	-0.11447893019049073
54	-0.11657797327677373
55	-0.11867587754713232
56	-0.12077262352353789
57	-0.12286819179228785
58	-0.12496256300497655
59	-0.12705571787945777
60	-0.12914763720079706
61	-0.1312383018222191
62	-0.13332769266603955
63	-0.1354157907245943
64	-0.13750257706115387
65	-0.13958803281083101
66	-0.1416721391814794
67	-0.14375487745458118
68	-0.1458362289861241
69	-0.14791617520747086
70	-0.14999469762621678
71	-0.15207177782703987
72	-0.1541473974725386
73	-0.15622153830405874
74	-0.15829418214251187
75	-0.16036531088918474
76	-0.16243490652653483
77	-0.16450295111897603
78	-0.16656942681365938
79	-0.16863431584123223
80	-0.17069760051660107
81	-0.172759263239668
82	-0.1748192864960704
83	-0.17687765285790025
84	-0.17893434498441677
85	-0.1809893456227485
86	-0.18304263760858433
87	-0.18509420386684725
88	-0.18714402741236696
89	-0.18919209135053713
90	-0.19123837887795878
91	-0.19328287328307472
92	-0.19532555794679413
93	-0.19736641634310528
94	-0.19940543203967562
95	-0.20144258869844028
96	-0.20347787007618168
97	-0.20551126002509706
98	-0.20754274249335203
99	-0.20957230152562736
100	-0.21159992126364896
101	-0.2136255859467122
102	-0.21564927991219235
103	-0.21767098759603745
104	-0.21969069353326376
105	-0.22170838235842516
106	-0.22372403880608258
107	-0.2257376477112528
108	-0.22774919400985344
109	-0.2297586627391304
110	-0.23176603903808005
111	-0.23377130814785302
112	-0.23577445541215092
113	-0.23777546627761745
114	-0.23977432629419784
115	-0.24177102111551918
116	-0.24376553649922558
117	-0.2457578583073261
118	-0.24774797250652025
119	-0.24973586516851434
120	-0.25172152247033247
121	-0.253704930694603
122	-0.2556860762298476
123	-0.2576649455707537
124	-0.2596415253184333
125	-0.2616158021806765
126	-0.26358776297218733
127	-0.2655573946148145
128	-0.26752468413776725
129	-0.2694896186778256
130	-0.2714521854795329
131	-0.27341237189538015
132	-0.27537016538598535
133	-0.2773255535202496
134	-0.27927852397551806
